bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.585721,,,,,,,,,,,,ae668a5f-431b-4ad2-9ad4-01f6aba25217,927,,"[82.2, 73.9]",3825848,29,,,,,0.042120665,,Right Foot,,,True,"[108.3, 75.0]",,Ground Pass,,26.123169,,,,,Jefferson Andrés Lerma Solís,,,,,,,1,Regular Play,José Luis Morales Nogales,6668.0,Right Wing Back,68,Levante UD,221,['77f7fea6-2bcd-4786-b737-392da057d466'],40,,,,,,,,,,,,,,,Levante UD,221,00:29:40.617,Pass,
,,,,,,,,,,,,,,,,0.92764,,,,,,,,,,,,79bb8b5e-315c-4f66-b20d-f4cccade05b0,930,,"[116.4, 66.7]",3825848,29,,,,,-1.5179999,,Right Foot,True,,,"[117.7, 42.1]",,High Pass,,24.634325,,,Incomplete,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,68,Levante UD,221,['faef0149-f208-43f3-bf7a-10712995f9f0'],45,,,,,,,,,,,,,,,Levante UD,221,00:29:45.426,Pass,
,,,,,,,,,,,,,,,,3.319219,,,,,,,,,,,,e5c1c1b9-2e08-4a1f-ae87-0566a5a0ae5f,932,,"[5.6, 38.2]",3825848,30,,True,,,-0.49613762,,Right Foot,,,,"[73.4, 1.5]",,High Pass,,77.09559,,,Out,,,,,,,,,1,Regular Play,Asier Riesgo Unamuno,10763.0,Goalkeeper,68,Levante UD,221,,3,,,,,,,,,,,,,,,Eibar,322,00:30:03.005,Pass,
,,,,,,,,,,,,,,,,1.590419,,,,,,,,,,,,03c13f11-89f7-4d31-bf59-71f54c2f7c4d,933,,"[50.3, 80.0]",3825848,30,,,,,-2.224879,,,,,,"[38.8, 65.0]",,Low Pass,,18.901058,,,,,Ángel Trujillo Canorea,,,,,,Throw-in,1,From Throw In,José Luis Morales Nogales,6668.0,Right Wing Back,69,Levante UD,221,['f2d6ab24-218f-414f-b90f-4dd6fcc67470'],8,,,,,,,,,,,,,,,Levante UD,221,00:30:08.596,Pass,
,,,,,,,,,,,,,,,,1.400455,,,,,,,,,,,,1f176f20-8bea-4035-9baf-6fc86a66fb49,936,,"[38.8, 65.0]",3825848,30,,,,,-1.9132336,,Right Foot,,,,"[31.1, 43.4]",,Ground Pass,,22.93142,,,,,Zouhair Feddal,,,,,,,1,From Throw In,Ángel Trujillo Canorea,25824.0,Right Center Back,69,Levante UD,221,['191a6c3c-4ebe-4378-9012-31839c2dad53'],11,,,,,,,,,,,,,,,Levante UD,221,00:30:11.642,Pass,
,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,3d4c99da-dce1-4cf6-a186-a8682953c0f1,940,,"[48.0, 37.6]",3825848,30,,,,,-1.6495802,,Right Foot,,,,"[45.6, 7.2]",,Ground Pass,,30.494589,,,,,Juan Francisco García García,,,,,,,1,From Throw In,Zouhair Feddal,6647.0,Center Back,69,Levante UD,221,"['24a1d953-c936-4d9b-b4d2-2646b8d1dfe5', '5fb57113-adf0-4c64-b197-851f5fff0c59']",16,,,,,,,,,,,,,,,Levante UD,221,00:30:16.434,Pass,True
,,,,,,,,,,,,,,,,0.970615,,,,,,,,,,,,c1b46fb2-4c1e-4e69-ae61-6248e95f7005,943,,"[50.8, 9.1]",3825848,30,,,,,-0.33987048,,Left Foot,,,,"[68.9, 2.7]",,Ground Pass,,19.198177,,,,,Antonio García Aranda,,,,,,,1,From Throw In,Juan Francisco García García,26023.0,Left Center Back,69,Levante UD,221,['f75462c9-cd08-484c-9518-c9d385b1c675'],20,,,,,,,,,,,,,,,Levante UD,221,00:30:20.826,Pass,
,,,,,,,,,,,,,,,,1.555949,,,,,,,,,,,,f7a9a1e6-2486-4e5f-ba4f-df5d81396914,950,,"[45.0, 77.4]",3825848,30,,,,,-2.856038,,Right Foot,,,,"[34.1, 74.2]",,Ground Pass,,11.360018,,,,,Ander Capa Rodríguez,,,,,,,1,Regular Play,Sergio Gontán Gallardo,6742.0,Right Wing,70,Eibar,322,['c682888c-5fe9-403c-a0c2-a813fab96f9c'],25,,,,,,,,,,,,,,,Eibar,322,00:30:25.382,Pass,
,,,,,,,,,,,,,,,,3.030255,,,,,,,,,,,,20bd7fd8-5872-43c7-a22b-0c168d584457,952,,"[34.1, 74.2]",3825848,30,,,,,-1.6693769,,Right Foot,,,,"[32.3, 56.0]",,Ground Pass,,18.288794,,,,,Mauro Javier Dos Santos,,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,70,Eibar,322,['e51b9d9d-afde-472b-a388-90b079b016d6'],26,,,,,,,,,,,,,,,Eibar,322,00:30:26.938,Pass,
,,,,,,,,,,,,,,,,3.429963,,,,,,,,,,,,728557e9-629b-4d0f-97c1-91c7f650179b,955,,"[31.5, 54.7]",3825848,30,,,,,-1.1153452,,Left Foot,,,,"[53.1, 10.6]",,Ground Pass,,49.1057,,,,,David Juncà Reñé,,,True,,,,1,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,70,Eibar,322,"['00121500-7781-4deb-a975-1a73ee62a03d', '30dea438-809c-47b1-a257-91fedeb08166']",29,,,,,,,,,,,,,,,Eibar,322,00:30:29.969,Pass,True
,,,,,,,,,,,,,,,,4.737179,,,,,,,,,,,,c5960584-5105-431e-83b1-0a8b4cbb2c19,957,,"[54.8, 7.7]",3825848,30,,,,,0.0039447527,,Left Foot,,,,"[105.5, 7.9]",,High Pass,,50.700394,,,Pass Offside,,Takashi Inui,,,,,,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,70,Eibar,322,['9a6205f6-b31e-4f3d-afc7-6cfd2f792d94'],33,,,,,,,,,,,,,,,Eibar,322,00:30:33.399,Pass,
,,,,,,,,,,,,,,,,2.40817,,,,,,,,,,,,16612c69-1dd4-440e-9a04-e83bc0d579f1,959,,"[15.5, 72.0]",3825848,30,,True,,,-1.0276067,,Right Foot,,,,"[28.3, 50.8]",,Ground Pass,,24.76449,,,,,José María Martín-Bejarano Serrano,,,,,,Free Kick,1,From Free Kick,Ángel Trujillo Canorea,25824.0,Right Center Back,71,Levante UD,221,['fd765fc8-fd3b-42ad-b03a-d5370b12f30e'],47,,,,,,,,,,,,,,,Levante UD,221,00:30:47.732,Pass,
,,,,,,,,,,,,,,,,1.76,,,,,,,,,,,,b4da1238-bcf2-4a5d-842a-9f9b08d34325,961,,"[34.1, 48.7]",3825848,30,,,,,-1.6835239,,Right Foot,,,,"[31.7, 27.5]",,Ground Pass,,21.335417,,,,,Zouhair Feddal,,,,,,,1,From Free Kick,José María Martín-Bejarano Serrano,23970.0,Right Center Midfield,71,Levante UD,221,['27fbb44f-1f61-4ac1-84b6-80c78c246498'],50,,,,,,,,,,,,,,,Levante UD,221,00:30:50.695,Pass,
,,,,,,,,,,,,,,,,3.176794,,,,,,,,,,,,24370565-75f5-416a-ade4-89138f0a31ce,964,,"[50.5, 14.7]",3825848,30,,,,,0.37184054,,Left Foot,,,,"[106.4, 36.5]",,High Pass,,60.000416,,,Incomplete,,,,,,,,,1,From Free Kick,Zouhair Feddal,6647.0,Center Back,71,Levante UD,221,['763c3808-25b9-4725-b4d2-b0dbd62456e2'],56,,,,,,,,,,,,,,,Levante UD,221,00:30:56.818,Pass,
,,,,,,,,,,,,,,,,3.199182,,,,,,,,,,,,2bc505d4-f5fa-4465-97b9-01947457d761,966,,"[14.2, 43.6]",3825848,31,,True,,,0.19058453,,Drop Kick,,,,"[76.4, 55.6]",,High Pass,,63.34698,,,Incomplete,,,,,,,,,1,From Free Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,71,Levante UD,221,['f18b62a6-b9c9-4693-86d2-5043984aaa03'],8,,,,,,,,,,,,,,,Eibar,322,00:31:08.179,Pass,
,,,,,,,,,,,,,,,,0.815697,,,,,,,,,,,,f18b62a6-b9c9-4693-86d2-5043984aaa03,967,,"[43.7, 24.5]",3825848,31,,,,,0.87605804,,Head,,,,"[53.7, 36.5]",,Low Pass,,15.6205,,,,,José María Martín-Bejarano Serrano,,,,,,Recovery,1,From Free Kick,Zouhair Feddal,6647.0,Center Back,71,Levante UD,221,"['0e85c7ef-09b4-4a4a-9df0-564ad3392b31', '2bc505d4-f5fa-4465-97b9-01947457d761']",11,,,,,,,,,,,,,,,Levante UD,221,00:31:11.378,Pass,
,,,,,,,,,,,,,,,,0.768839,,,,,,,,,,,,76ceb9b0-03a8-4b07-b003-e073973d9f1b,969,,"[53.7, 36.5]",3825848,31,,,,,0.844154,,Head,,,,"[58.5, 41.9]",,Low Pass,,7.2249565,,,Incomplete,,Jefferson Andrés Lerma Solís,,,,,,,1,From Free Kick,José María Martín-Bejarano Serrano,23970.0,Right Center Midfield,71,Levante UD,221,"['49277326-e5d7-49e7-b627-d84e1048a4ac', 'ecd690af-951a-4b90-89c3-4250898621ac']",13,,,,,,,,,,,,,,,Levante UD,221,00:31:13.026,Pass,
,,,,,,,,,,,,,,,,0.841846,,,,,,,,,,,,953b4d59-082e-4d63-9564-17a09d2702f7,974,,"[70.8, 23.9]",3825848,31,,,,,-1.6804465,,Right Foot,,,,"[69.6, 13.0]",,Ground Pass,,10.965857,,,,,Takashi Inui,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,72,Eibar,322,['ace76945-bb86-42a5-ab87-1658baba2ead'],15,,,,,,,,,,,,,,,Eibar,322,00:31:15.878,Pass,
,,,,,,,,,,,,,,,,0.691647,,,,,,,,,,,,3090ac75-5339-433b-8c6e-1a9d4126c0f4,977,,"[69.6, 14.1]",3825848,31,,,,,1.6421038,,Right Foot,,,,"[68.9, 23.9]",,Ground Pass,,9.824968,,,,,Daniel García Carrillo,,,,,,,1,Regular Play,Takashi Inui,5687.0,Left Wing,72,Eibar,322,['6e8f1af7-6f65-4e86-9667-2e394149e1a8'],17,,,,,,,,,,,,,,,Eibar,322,00:31:17.454,Pass,
,,,,,,,,,,,,,,,,1.169022,,,,,,,,,,,,1a1984df-29e0-4990-9535-f9a3ee6be656,979,,"[68.9, 23.9]",3825848,31,,,,,-1.4884144,,Right Foot,,,,"[69.8, 13.0]",,Ground Pass,,10.937093,,,,,David Juncà Reñé,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,72,Eibar,322,['9b57c6b0-0e3a-49d8-abdb-88733560d12e'],18,,,,,,,,,,,,,,,Eibar,322,00:31:18.145,Pass,
,,,,,,,,,,,,,,,,0.917391,,,,,,,,,,,,34aa33be-d7c9-4345-a753-1ffa5b19e88e,982,,"[69.6, 13.2]",3825848,31,,,,,2.3895154,,Left Foot,,,,"[63.4, 19.0]",,Ground Pass,,8.489994,,,,,Daniel García Carrillo,,,,,,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,72,Eibar,322,['286dcbce-3126-4e90-9502-405302ad83a5'],20,,,,,,,,,,,,,,,Eibar,322,00:31:20.214,Pass,
,,,,,,,,,,,,,,,,0.938074,,,,,,,,,,,,45ca3e68-5353-45bf-a21a-b9776e1a06a1,985,,"[63.4, 19.0]",3825848,31,,,,,-0.6574699,,Right Foot,,,,"[77.0, 8.5]",,Ground Pass,,17.181677,,,,,Takashi Inui,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,72,Eibar,322,['0d67706d-5cf6-42fa-a973-358fb72071ac'],21,,,,,,,,,,,,,,,Eibar,322,00:31:21.549,Pass,
,,,,,,,,,,,,,,,,0.834875,,,,,,,,,,,,6cc3d65f-4791-49a8-9af6-a238921b88f3,987,,"[77.0, 8.5]",3825848,31,,,,,1.5359267,,Right Foot,,,,"[77.3, 17.1]",,Ground Pass,,8.605231,,,,,Adrián González Morales,,,,,,,1,Regular Play,Takashi Inui,5687.0,Left Wing,72,Eibar,322,['74abe0c5-d812-475b-a218-130c333ea2e3'],22,,,,,,,,,,,,,,,Eibar,322,00:31:22.487,Pass,
,,,,,,,,,,,,,,,,0.748263,,,,,,,,,,,,629bdc1e-330a-4912-b89e-f737d9d55d6b,991,,"[79.8, 13.9]",3825848,31,,,,,-2.7207205,,Left Foot,,,,"[69.3, 9.2]",,Ground Pass,,11.503912,,,,,David Juncà Reñé,,,,,,,1,Regular Play,Adrián González Morales,6557.0,Center Attacking Midfield,72,Eibar,322,"['32c7110d-d3a1-49a7-a6a0-7f229b52b2e2', '9d736eca-173b-4936-928a-2a0a1eaaf97a']",24,,,,,,,,,,,,,,,Eibar,322,00:31:24.197,Pass,True
,,,,,,,,,,,,,,,,0.517732,,,,,,,,,,,,c6fbfea7-192d-4328-9a87-a0717225867a,994,,"[69.6, 9.2]",3825848,31,,,,,1.6020361,,Left Foot,,,,"[69.3, 18.8]",,Ground Pass,,9.604687,,,,,Daniel García Carrillo,,,,,,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,72,Eibar,322,['f18bcee9-449c-4aad-a7d0-06b84d065345'],25,,,,,,,,,,,,,,,Eibar,322,00:31:25.537,Pass,
,,,,,,,,,,,,,,,,1.792555,,,,,,,,,,,,0321e749-aed7-40bc-9e49-8b5b85046800,997,,"[70.2, 19.0]",3825848,31,,,,,2.0361447,,Right Foot,,,,"[58.4, 42.5]",,Ground Pass,,26.296198,,,Incomplete,,Mauro Javier Dos Santos,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,72,Eibar,322,"['6bcea309-5e2e-4c63-b1ef-80223187f414', 'caf0d90d-65a4-4abf-a74e-a557b3d53296']",26,,,,,,,,,,,,,,,Eibar,322,00:31:26.753,Pass,
,,,,,,,,,,,,,,,,3.436896,,,,,,,,,,,,cf111da3-dedd-4fdd-82d4-a621a4c857cc,1001,,"[56.9, 27.3]",3825848,31,,,,,1.8591199,,Right Foot,,,,"[45.6, 65.4]",,High Pass,,39.740406,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,72,Eibar,322,['74eaae8b-b3fd-4c61-b568-8c30c238ab05'],31,,,,,,,,,,,,,,,Eibar,322,00:31:31.185,Pass,
,,,,,,,,,,,,,,,,2.942374,,,,,,,,,,,,74eaae8b-b3fd-4c61-b568-8c30c238ab05,1002,,"[74.5, 14.7]",3825848,31,,,,,-0.9641912,,Head,,,,"[81.3, 4.9]",,High Pass,,11.928118,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Víctor Casadesús Castaño,23791.0,Left Center Forward,72,Eibar,322,"['6447f653-43e1-4247-b8d2-639cb8104175', 'cf111da3-dedd-4fdd-82d4-a621a4c857cc']",34,,,,,,,,,,,,,,,Levante UD,221,00:31:34.621,Pass,
,,,,,,,,,,,,,,,,2.109314,,,,,,,,,,,,6447f653-43e1-4247-b8d2-639cb8104175,1003,,"[38.8, 75.2]",3825848,31,,,,,0.43779132,,Head,,,,"[43.5, 77.4]",,High Pass,,5.189412,,,Incomplete,,Sergio Gontán Gallardo,,,,,,Recovery,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,72,Eibar,322,"['74eaae8b-b3fd-4c61-b568-8c30c238ab05', '8adc631b-fdac-4aaf-9d15-14a92e127daf', 'e22ece79-8da9-42c6-a9ad-64c373dc7145']",37,,,,,,,,,,,,,,,Eibar,322,00:31:37.564,Pass,
,,,,,,,,,,,,,,,,0.681022,,,,,,,,,,,,8b3b79cc-2313-418d-8794-03d11abf405a,1008,,"[76.9, 0.4]",3825848,31,,,,,1.6614562,,Left Foot,,,,"[76.2, 8.1]",,Ground Pass,,7.731753,,,Incomplete,,Víctor Casadesús Castaño,,,,,,,1,Regular Play,Antonio García Aranda,6784.0,Left Wing Back,72,Eibar,322,"['2f4f0a01-3658-44a8-b548-093ff813f7b4', '3748214c-d6d6-490a-af9f-167e273090e5']",40,,,,,,,,,,,,,,,Levante UD,221,00:31:40.908,Pass,
,,,,,,,,,,,,,,,,0.963616,,,,,,,,,,,,fe5dd28e-ef94-40e5-aee3-79c235346d0c,1013,,"[44.7, 72.3]",3825848,31,,,,,-0.27679816,,Right Foot,,,,"[62.3, 67.3]",,Ground Pass,,18.296448,,,,,Borja González Tomás,,,,,,,1,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,72,Eibar,322,"['0e8c4670-4ebf-4254-88a0-52969676e7bc', '2ce7d92d-2a72-492a-b040-9a40d1663634']",44,,,,,,,,,,,,,,,Eibar,322,00:31:44.067,Pass,True
,,,,,,,,,,,,,,,,0.735136,,,,,,,,,,,,6de7b9fb-6e1c-4568-bec7-99a00c81a6af,1021,,"[70.9, 3.1]",3825848,31,,,,,0.8090158,,Right Foot,,,,"[77.1, 9.6]",,Ground Pass,,8.982761,,,,,Víctor Casadesús Castaño,,,,,,,1,Regular Play,José Antonio García Rabasco,24149.0,Center Defensive Midfield,73,Levante UD,221,['f629f068-2531-463d-b666-e3e089ff474a'],48,,,,,,,,,,,,,,,Levante UD,221,00:31:48.020,Pass,
,,,,,,,,,,,,,,,,1.393525,,,,,,,,,,,,ade20717-acae-4183-8a60-4fb678bf04f3,1024,,"[73.2, 8.3]",3825848,31,,,,,1.2741661,,Right Foot,,,,"[82.4, 38.4]",,Low Pass,,31.474592,,,,,Jefferson Andrés Lerma Solís,,,,,,,1,Regular Play,Víctor Casadesús Castaño,23791.0,Left Center Forward,73,Levante UD,221,['284cf33e-e1df-407a-a837-560ad75c9ad9'],50,,,,,,,,,,,,,,,Levante UD,221,00:31:50.393,Pass,
,,,,,,,,,,,,,,,,2.485438,,,,,,,,,,,,00a23180-a28c-4b2e-acb7-d72e77390405,1027,,"[85.6, 38.9]",3825848,31,,,,,0.39804843,,Right Foot,,,,"[113.9, 50.8]",,Ground Pass,,30.700163,,,Incomplete,,Nabil Ghilas,,,,Through Ball,True,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,73,Levante UD,221,"['471d2aab-aa4e-477e-b0e7-47b05930621e', '99a0aa3b-869c-4d84-870b-5fd1b11a316f']",53,,,,,,,,,,,,,,,Levante UD,221,00:31:53.033,Pass,
,,,,,,,,,,,,,,,,3.759998,,,,,,,,,,,,90d992d7-caeb-4d25-8eda-f2579a9c1eb4,1032,,"[110.6, 80.0]",3825848,32,,,,,-2.7618265,,,,,,"[87.3, 70.7]",,Low Pass,,25.087446,,,,,Ángel Trujillo Canorea,,,,,,Throw-in,1,From Throw In,José Luis Morales Nogales,6668.0,Right Wing Back,74,Levante UD,221,['98d63927-1d4d-44c5-af3a-038f7389c552'],2,,,,,,,,,,,,,,,Levante UD,221,00:32:02.418,Pass,
,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,612b3754-c9f3-4c70-89b0-94af702e9049,1039,,"[87.8, 67.5]",3825848,32,,,,,-2.1432562,,Right Foot,,,,"[82.0, 58.5]",,Ground Pass,,10.707007,,,,,José María Martín-Bejarano Serrano,,,,,,,1,From Throw In,Ángel Trujillo Canorea,25824.0,Right Center Back,74,Levante UD,221,['e64f673f-a390-40ae-8916-7e64c8ba5874'],8,,,,,,,,,,,,,,,Levante UD,221,00:32:08.488,Pass,
,,,,,,,,,,,,,,,,2.370334,,,,,,,,,,,,a868f612-0682-4d99-9d6a-93a7efcc0016,1042,,"[82.8, 51.1]",3825848,32,,,,,-1.6300054,,Right Foot,,,,"[80.5, 12.3]",,Ground Pass,,38.86811,,,,,Juan Francisco García García,,,,,,,1,From Throw In,José María Martín-Bejarano Serrano,23970.0,Right Center Midfield,74,Levante UD,221,['12b222b6-78a0-46df-bf46-8f9c2c939f46'],10,,,,,,,,,,,,,,,Levante UD,221,00:32:10.427,Pass,
,,,,,,,,,,,,,,,,1.452435,,,,,,,,,,,,31ed9a00-86be-4c48-9240-4dbba9f5fe20,1045,,"[80.5, 12.3]",3825848,32,,,,,-0.5969629,,Left Foot,,,,"[93.3, 3.6]",,Ground Pass,,15.476757,,,,,Antonio García Aranda,,,,,,,1,From Throw In,Juan Francisco García García,26023.0,Left Center Back,74,Levante UD,221,['f853c5fa-fab0-49cb-846c-08e771f79ec6'],12,,,,,,,,,,,,,,,Levante UD,221,00:32:12.917,Pass,
,,,,,,,,,,,,,,,,1.176987,,,,,,,,,,,,a4558f5a-4abf-4185-9cd2-cdcf45da38ae,1049,,"[105.9, 3.1]",3825848,32,,,,,1.3806806,,Left Foot,True,,,"[111.5, 32.2]",,High Pass,,29.633934,,,Incomplete,,Víctor Casadesús Castaño,,,,,,,1,From Throw In,Antonio García Aranda,6784.0,Left Wing Back,74,Levante UD,221,"['45525bb1-684d-4d49-a7cf-7e5c0eff9624', '8f8d4beb-3dfb-405c-9b96-3a28d6dc683c', 'f06659fa-aad2-4fae-9d18-aad5021bca20']",18,,,,,,,,,,,,,,,Levante UD,221,00:32:18.334,Pass,True
,,,,,,,,,,,,,,,,0.849778,,,,,,,,,,,,8d838fa6-0b1b-4bff-8686-279cfa6f0066,1054,,"[84.8, 9.6]",3825848,32,,,,,1.9922155,,Left Foot,,,,"[80.9, 18.3]",,Ground Pass,,9.534149,,,,,José María Martín-Bejarano Serrano,,,,,,,1,From Throw In,Juan Francisco García García,26023.0,Left Center Back,74,Levante UD,221,['3926a459-9d90-40f6-83d7-02ead84723fa'],22,,,,,,,,,,,,,,,Levante UD,221,00:32:22.424,Pass,
,,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,4c987a8f-11a8-44de-aa10-560bd2108cb4,1058,,"[81.3, 18.5]",3825848,32,,,,,2.225212,,Right Foot,,,,"[66.8, 37.4]",,Ground Pass,,23.821419,,,,,Zouhair Feddal,,,,,,,1,From Throw In,José María Martín-Bejarano Serrano,23970.0,Right Center Midfield,74,Levante UD,221,"['52f81076-7179-4b24-ad7f-9c68d44e9fd2', 'a76c486a-d399-4f40-b8f7-84145a40b1af']",24,,,,,,,,,,,,,,,Levante UD,221,00:32:24.131,Pass,True
,,,,,,,,,,,,,,,,2.215729,,,,,,,,,,,,52320ee7-58e6-4d7d-bf96-17857048fa8e,1061,,"[70.4, 35.9]",3825848,32,,,,,1.0639161,,Left Foot,,,,"[92.0, 74.8]",,High Pass,,44.494606,,,,,José Luis Morales Nogales,,,,,,,1,From Throw In,Zouhair Feddal,6647.0,Center Back,74,Levante UD,221,['90d62783-22f1-433a-a259-89cad61fb453'],26,,,,,,,,,,,,,,,Levante UD,221,00:32:26.693,Pass,
,,,,,,,,,,,,,,,,0.5292,,,,,,,,,,,,8b9aead5-c35e-4993-a96f-ffc478e358fd,1074,,"[93.5, 57.0]",3825848,32,,,,,-0.83620185,,Left Foot,,,,"[99.1, 50.8]",,Ground Pass,,8.354639,,,,,Nabil Ghilas,,,,,,,1,From Throw In,José Luis Morales Nogales,6668.0,Right Wing Back,74,Levante UD,221,"['6e8ca69d-f9ac-442c-aa4c-9ab753d7ba72', 'f3aaa251-f6f4-48c4-bb01-732b857cd3bf']",33,,,,,,,,,,,,,,,Levante UD,221,00:32:33.732,Pass,True
,,,,,,,,,,,,,,,,3.573103,,,,,,,,,,,,04dfa0b3-8b95-4df0-b86e-995e911d57c8,1083,,"[19.7, 26.7]",3825848,33,,,,,0.056487463,,Right Foot,,,,"[86.9, 30.5]",,High Pass,,67.30736,,,Incomplete,,Borja González Tomás,,,,,,Free Kick,1,From Free Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,75,Eibar,322,"['a95fed1d-d7d1-4dff-8b97-2ba43e0f40e5', 'ca25a5d6-ef9a-4a28-b49d-66c3375a4906']",2,,,,,,,,,,,,,,,Eibar,322,00:33:02.888,Pass,
,,,,,,,,,,,,,,,,1.144601,,,,,,,,,,,,ca25a5d6-ef9a-4a28-b49d-66c3375a4906,1086,,"[33.2, 49.6]",3825848,33,,,,True,1.2101483,,,,,,"[39.8, 67.1]",,High Pass,,18.703209,,,,,Jefferson Andrés Lerma Solís,,,,,,Recovery,1,From Free Kick,Zouhair Feddal,6647.0,Center Back,75,Eibar,322,"['04dfa0b3-8b95-4df0-b86e-995e911d57c8', '787bc7bb-dde1-4c68-a648-2853da67cda0', 'f4531f54-618e-4505-978e-03b7e91e969d']",6,,,,,,,,,,,,,,,Levante UD,221,00:33:06.462,Pass,True
,,,,,,,,,,,,,,,,1.351059,,,,,,,,,,,,9574f289-6a6c-4ec4-ac24-1ce2de1051e4,1091,,"[62.9, 0.1]",3825848,33,,,,,2.550781,,,,,,"[46.5, 11.1]",,Low Pass,,19.747404,,,,,Aleksandar Pantić,,,,,,Throw-in,1,From Throw In,David Juncà Reñé,6776.0,Left Back,76,Eibar,322,['90cb8cd4-d476-4f55-a3e3-dd8557b931dc'],16,,,,,,,,,,,,,,,Eibar,322,00:33:16.938,Pass,
,,,,,,,,,,,,,,,,2.194664,,,,,,,,,,,,b771a39c-11f2-45a5-aa21-de96c0625aba,1095,,"[35.8, 17.7]",3825848,33,,,,,2.4192178,,Right Foot,,,,"[13.9, 37.0]",,Ground Pass,,29.190752,,,,,Asier Riesgo Unamuno,,,,,,,1,From Throw In,Aleksandar Pantić,27239.0,Left Center Back,76,Eibar,322,"['3e74f1b4-1854-4ba2-bbbf-dc8d34de4650', '93d60dd2-71da-426c-acb1-47f5ee8437d7']",19,,,,,,,,,,,,,,,Eibar,322,00:33:19.675,Pass,True
,,,,,,,,,,,,,,,,3.232909,,,,,,,,,,,,2f5c8afe-dac3-4d9c-9aab-3df6d7b32b9b,1098,,"[17.6, 45.9]",3825848,33,,,,,0.5067519,,Right Foot,,,,"[66.6, 73.1]",,High Pass,,56.043198,,,Incomplete,,Sergio Gontán Gallardo,,,,,,,1,From Throw In,Asier Riesgo Unamuno,10763.0,Goalkeeper,76,Eibar,322,"['6fc746cb-4104-46ea-9ef0-c6d010d14ee3', 'e6ffbd74-3392-4cf3-96e5-690c33cb1de6']",23,,,,,,,,,,,,,,,Eibar,322,00:33:23.876,Pass,
,,,,,,,,,,,,,,,,0.869518,,,,,,,,,,,,6fc746cb-4104-46ea-9ef0-c6d010d14ee3,1100,,"[53.5, 7.0]",3825848,33,,,,,0.77001476,,Head,,,,"[63.4, 16.6]",,Low Pass,,13.790214,,,,,José Antonio García Rabasco,,,,,,Recovery,1,Regular Play,Antonio García Aranda,6784.0,Left Wing Back,77,Levante UD,221,"['09bbb0b5-7b45-4376-afcb-6b96a9fdbacb', '2f5c8afe-dac3-4d9c-9aab-3df6d7b32b9b']",27,,,,,,,,,,,,,,,Levante UD,221,00:33:27.109,Pass,
